type,rank_group,rank_absolute,domain,title,url,contact_url,hotel_rating,price_level,snippet,address,place_id,phone,main_image,total_photos,category,additional_categories,category_ids,feature_id,cid,latitude,longitude,is_claimed,local_justifications,is_directory_item,rating_rating_type,rating_value,rating_votes_count,rating_rating_max,rating_distribution_1,rating_distribution_2,rating_distribution_3,rating_distribution_4,rating_distribution_5,address_info_borough,address_info_address,address_info_city,address_info_zip,address_info_region,address_info_country_code,work_hours_timetable_sunday,work_hours_timetable_monday,work_hours_timetable_tuesday,work_hours_timetable_wednesday,work_hours_timetable_thursday,work_hours_timetable_friday,work_hours_timetable_saturday,work_hours_current_status,work_hours_timetable,rating,rating_distribution
maps_search,28,28,,Elim Senior High School,,,,,"Ritz Junction Adenta, Accra","Ritz Junction Adenta, Accra",ChIJ00WZVVSZ3w8RnRm2Fppw-Gw,+233207366748,,,Educational institution,,['educational_institution'],0xfdf9954559945d3:0x6cf8709a16b6199d,7852149757428767133,5.5913683,-0.24980899999999998,True,,False,,,,,,,,,,Okaikoi South Sub-Metro,Ritz Junction Adenta,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,29,29,,Presby Senior High School,,,,,Accra,Accra,ChIJnyNdnceZ3w8R1eoAodFdMbg,+233302718099,,,Senior high school,,['senior_high_school'],0xfdf99c79d5d239f:0xb8315dd1a100ead5,13272492731768302293,5.5913683,-0.24980899999999998,True,,False,,,,,,,,,,Okaikoi South Sub-Metro,,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,30,30,,Cibusco Senior High School,,,,,"HQMM+33X, Accra","HQMM+33X, Accra",ChIJr_hvMDeb3w8RXV8p7t63YtM,,https://lh5.googleusercontent.com/p/AF1QipNQZipP0GcC5Et9hU_-_Ba87AmLsfkczZTzgDbq=w506-h240-k-no,2.0,Senior high school,,['senior_high_school'],0xfdf9b37306ff8af:0xd362b7deee295f5d,15231939057826750301,5.582726,-0.2172559,False,,False,Max5,4.0,6.0,,1.0,0.0,1.0,0.0,4.0,Ayawaso,HQMM+33X,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 4, 'minute': 30}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 4, 'minute': 30}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 4, 'minute': 30}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 4, 'minute': 30}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 4, 'minute': 30}}]",,open,,,
maps_search,31,31,,Action Senior High & Technical School,,,,,"Nikoi Atsen Avenue, Madina","Nikoi Atsen Avenue, Madina",ChIJB_JKar-c3w8RwnIKqIKpSas,+233544099958,https://lh5.googleusercontent.com/p/AF1QipO2-L2-me_gZ_U2rOMPN927WEKMiHiXBcSNG3Yr=w408-h275-k-no,31.0,Senior high school,,['senior_high_school'],0xfdf9cbf6a4af207:0xab49a982a80a72c2,12342582632415654594,5.6681726,-0.1594543,True,,False,Max5,3.9,100.0,,14.0,2.0,15.0,22.0,47.0,,Nikoi Atsen Avenue,Madina,,,GH,,,,,,,,close,,,
maps_search,32,32,,"Salem Senior High School, osu",,,,,Accra,Accra,ChIJNbyqkX-Q3w8RgW_yCQPxQv4,+233249378259,https://lh5.googleusercontent.com/p/AF1QipNMuFP1A-oAESg8EDVF40GnotLiZNSWsXYOtjFM=w408-h306-k-no,7.0,Senior high school,,['senior_high_school'],0xfdf907f91aabc35:0xfe42f10309f26f81,18321471229450678145,5.5608821,-0.1853577,True,,False,Max5,3.8,9.0,,1.0,1.0,1.0,2.0,4.0,Osu Klottey,,Accra,,,GH,,,,,,,,close,,,
maps_search,33,33,lapazshs.edu.gh,(Pigfarm) LAPAZ COMMUNITY SENIOR HIGH SCHOOL - PIGFARM BRANCH,http://lapazshs.edu.gh/,,,,"HRX2+H56, Accra","HRX2+H56, Accra",ChIJzdY7Rveb3w8R0a8-w-u5wqg,,https://lh5.googleusercontent.com/p/AF1QipPc2KTbABtRzrrKQKH93tlDB9dqwSn4e0noVgpF=w408-h270-k-no,4.0,High school,,['high_school'],0xfdf9bf7463bd6cd:0xa8c2b9ebc33eafd1,12160486366097878993,5.598908799999999,-0.19960699999999998,False,,False,Max5,5.0,3.0,,0.0,0.0,0.0,0.0,3.0,Ayawaso,HRX2+H56,Accra,,,GH,,"[{'open': {'hour': 7, 'minute': 30}, 'close': {'hour': 19, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 30}, 'close': {'hour': 19, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 30}, 'close': {'hour': 19, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 30}, 'close': {'hour': 19, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 30}, 'close': {'hour': 19, 'minute': 30}}]",,open,,,
maps_search,34,34,,Grace Academy Primary Junior and Senior High School,,,,,"Batsonaa Hwy, Accra","Batsonaa Hwy, Accra",ChIJ98dnHD6E3w8RixnU_3txJxw,+233209811086,https://lh5.googleusercontent.com/p/AF1QipNKaWtgpiWPhDZlvWFBLbVUYVwPjvT0oiuKZYy6=w408-h305-k-no,131.0,Elementary school,,['elementary_school'],0xfdf843e1c67c7f7:0x1c27717bffd4198b,2028714934540704139,5.6244124,-0.0895113,True,,False,Max5,4.0,20.0,,2.0,1.0,3.0,3.0,11.0,,Batsonaa Hwy,Accra,,,GH,,"[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,35,35,ketashts.com,Keta Senior High School,https://ketashts.com/,,,,Accra,Accra,ChIJlxY82UqZ3w8R8SIt0m5xXaY,+233362642245,https://lh5.googleusercontent.com/p/AF1QipPAlFtOYMSQg0wGbugOC6UmQCns20nsG9oHF__-=w408-h725-k-no,3.0,Educational institution,,['educational_institution'],0xfdf994ad93c1697:0xa65d716ed22d22f1,11987862503916643057,5.5913683,-0.24980899999999998,True,,False,Max5,4.9,7.0,,0.0,0.0,0.0,1.0,6.0,Okaikoi South Sub-Metro,,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,36,36,,Dannaks Senior High School,,,,,"HWQ2+823, Accra","HWQ2+823, Accra",ChIJ3xqGhruF3w8RJzkUCae_obA,+233242765137,,,Higher secondary school,,['higher_secondary_school'],0xfdf85bb86861adf:0xb0a1bfa709143927,12727664746058496295,5.5882667999999995,-0.0999579,False,,False,Max5,3.2,6.0,,2.0,0.0,1.0,1.0,2.0,Kpeshie,HWQ2+823,Accra,,,GH,,"[{'open': {'hour': 6, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,37,37,,Aburaman Senior High School,,,,,"Abura Dunkwa, Accra","Abura Dunkwa, Accra",ChIJA89wRM2Z3w8Rlnrx6vydMTs,+233243737867,https://lh5.googleusercontent.com/p/AF1QipP_ytky3f13WdBBhEge9LJZhqiOUq6Bs6Ya5VMX=w408-h408-k-no,2.0,Educational institution,,['educational_institution'],0xfdf99cd4470cf03:0x3b319dfceaf17a96,4265364031695583894,5.5913683,-0.24980899999999998,True,,False,Max5,5.0,5.0,,0.0,0.0,0.0,0.0,5.0,Okaikoi South Sub-Metro,Abura Dunkwa,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,38,38,,Trinity Senior High School,,,,,"JV9H+989, Accra","JV9H+989, Accra",ChIJg9peHu6E3w8RJ2DYlPwrC9k,,,,School,,['school'],0xfdf84ee1e5eda83:0xd90b2bfc94d86027,15639642494803140647,5.6184191,-0.1216331,False,,False,,,,,,,,,,Kpeshie,JV9H+989,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]",,open,,,
maps_search,39,39,,Labone Secondary School,,,,,"No. 9 Ndebaninye, Peter Ala Adjetey Ave, Accra","No. 9 Ndebaninye, Peter Ala Adjetey Ave, Accra",ChIJ9X3jEvSZ3w8R4PkfuL1YIWM,+233302776940,,,Senior high school,,['senior_high_school'],0xfdf99f412e37df5:0x632158bdb81ff9e0,7143088055847483872,5.5913683,-0.24980899999999998,True,,False,,,,,,,,,,Okaikoi South Sub-Metro,"No. 9 Ndebaninye, Peter Ala Adjetey Ave",Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,40,40,,Our Lady Of Mercy Senior High School,,,,,"Comm 1, Accra","Comm 1, Accra",ChIJG0Ode_iZ3w8RHx4KbgazErY,+233303212316,,,Educational institution,,['educational_institution'],0xfdf99f87b9d431b:0xb612b3066e0a1e1f,13119745504681008671,5.5913683,-0.24980899999999998,True,,False,Max5,5.0,1.0,,0.0,0.0,0.0,0.0,1.0,Okaikoi South Sub-Metro,Comm 1,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,41,41,,Holy Spirit Senior High School,,,,,"Near Amasaman Sarpeiman, Accra","Near Amasaman Sarpeiman, Accra",ChIJiTtd-CqZ3w8R944iVz0MLIw,+233242773598,,,Educational institution,,['educational_institution'],0xfdf992af85d3b89:0x8c2c0c3d57228ef7,10100461521879600887,5.5913683,-0.24980899999999998,True,,False,Max5,5.0,1.0,,0.0,0.0,0.0,0.0,1.0,Okaikoi South Sub-Metro,Near Amasaman Sarpeiman,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,42,42,,Mamprobi Senior High School,,,,,"GQR4+2QH, Chemu Rd, Accra","GQR4+2QH, Chemu Rd, Accra",ChIJTdYa8D-X3w8RWrZ8d2Ad100,,https://lh5.googleusercontent.com/p/AF1QipM8Jl3vA31CKmWGkLR12-EJlTJ6ypNFd9bJPAqr=w480-h240-k-no,12.0,Senior high school,,['senior_high_school'],0xfdf973ff01ad64d:0x4dd71d60777cb65a,5608984161071969882,5.5400529999999995,-0.24301499999999998,False,,False,Max5,4.5,22.0,,0.0,0.0,3.0,6.0,13.0,Ablekuma,"GQR4+2QH, Chemu Rd",Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]",,open,,,
maps_search,43,43,,Holy Trinity Secondary School,,,,,"High St, Accra","High St, Accra",ChIJmUTSbBaZ3w8RD1481_37N0g,+233302666420,,,Senior high school,,['senior_high_school'],0xfdf99166cd24499:0x4837fbfdd73c5e0f,5203904962106252815,5.5913683,-0.24980899999999998,True,,False,Max5,5.0,2.0,,0.0,0.0,0.0,0.0,2.0,Okaikoi South Sub-Metro,High St,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,44,44,,His Majesty Senior High School,,,,,"Behind Ecobank Dansoman Sahara, Accra","Behind Ecobank Dansoman Sahara, Accra",ChIJV9068HqZ3w8Rabv6w9-n9h4,+233501303395,,,Educational institution,,['educational_institution'],0xfdf997af03add57:0x1ef6a7dfc3fabb69,2231155244916194153,5.5913683,-0.24980899999999998,True,,False,,,,,,,,,,Okaikoi South Sub-Metro,Behind Ecobank Dansoman Sahara,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,45,45,,Accra Wesley Girls' High School,,,,,"HQ89+WWR, Nii Lantey Okunka St, Accra","HQ89+WWR, Nii Lantey Okunka St, Accra",ChIJY5SpoEaZ3w8RDaKCHdt8UKk,+233261141418,https://lh5.googleusercontent.com/p/AF1QipPDO_sJiymUOiPfAidxFiKwiXjBqnHz_djh0Jan=w408-h306-k-no,6.0,Educational institution,,['educational_institution'],0xfdf9946a0a99463:0xa9507cdb1d82a20d,12200388671081456141,5.5673544999999995,-0.230229,False,,False,Max5,4.4,27.0,,0.0,1.0,3.0,7.0,16.0,Okaikoi South,"HQ89+WWR, Nii Lantey Okunka St",Accra,,,GH,,,,,,,,close,,,
maps_search,46,46,,Ghanatta Secondary School,,,,,"Dodowa, Accra","Dodowa, Accra",ChIJ-1-dhlmZ3w8RCiEQkdI15gs,+233302767266,,,Senior high school,,['senior_high_school'],0xfdf9959869d5ffb:0xbe635d29110210a,857431957553815818,5.5913683,-0.24980899999999998,True,,False,,,,,,,,,,Okaikoi South Sub-Metro,Dodowa,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,47,47,,St. Timothy Senior High School,,,,,Accra,Accra,ChIJMeCtD96E3w8RzbgEl7CLFG4,+233243603192,https://lh5.googleusercontent.com/p/AF1QipNQUxvf4zT-2dOe0n2D6d811joz13266Qe61z8U=w426-h240-k-no,6.0,School,,['school'],0xfdf84de0fade031:0x6e148bb09704b8cd,7932118434270460109,5.608391699999999,-0.1315154,False,,False,,,,,,,,,,Kpeshie,,Accra,,,GH,,"[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 16, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 16, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 16, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 16, 'minute': 30}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 16, 'minute': 30}}]",,open,,,
maps_search,48,48,,Assemblies Of God Senior High School,,,,,"Near, Sofoline Interchange, Accra","Near, Sofoline Interchange, Accra",ChIJCVNC2GSZ3w8RqjKy8xGaTWo,+233322028599,,,Educational institution,,['educational_institution'],0xfdf9964d8425309:0x6a4d9a11f3b232aa,7659947943120745130,5.5913683,-0.24980899999999998,True,,False,,,,,,,,,,Okaikoi South Sub-Metro,"Near, Sofoline Interchange",Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,49,49,,Armed Forces Senior HighTechnical School,,,,,Accra,Accra,ChIJq6qqqtOa3w8RU6Bk2wSCj-Q,+233302781618,https://lh5.googleusercontent.com/p/AF1QipPBEfp2fyaYxHQ4gGqVs3IVCWI0uMbDAWkEjFAG=w427-h240-k-no,110.0,Senior high school,['Middle school'],"['senior_high_school', 'middle_school']",0xfdf9ad3aaaaaaab:0xe48f8204db64a053,16469525319689478227,5.5931989,-0.1587023,True,,False,Max5,4.2,79.0,,8.0,1.0,9.0,14.0,47.0,Kpeshie,,Accra,,,GH,,,,,,,,close,,,
maps_search,50,50,,Fair start International Academy,,,,,"2nd Floor NCR Building, 62 Kwame Nkrumah Ave, Accra","2nd Floor NCR Building, 62 Kwame Nkrumah Ave, Accra",ChIJx5X0w7iR3w8R_3WgzrBXHdg,+233555584431,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gJAvjxa_PQFbGoNZUUEW2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.93558&pitch=0&thumbfov=100,2.0,High school,,['high_school'],0xfdf91b8c3f495c7:0xd81d57b0cea075ff,15572699503409526271,5.5573999999999995,-0.21189999999999998,False,,False,Max5,4.0,1.0,,0.0,0.0,0.0,1.0,0.0,Osu Klottey,"2nd Floor NCR Building, 62 Kwame Nkrumah Ave",Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 7, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 7, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 7, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 7, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 7, 'minute': 0}}]",,open,,,
maps_search,51,51,,Achimota Secondary School,,,,,"Achimota, Accra","Achimota, Accra",ChIJA8ExkhmZ3w8R-DuEr_APj9k,,,,Senior high school,,['senior_high_school'],0xfdf99199231c103:0xd98f0ff0af843bf8,15676766354311232504,5.5913683,-0.24980899999999998,True,,False,Max5,4.0,4.0,,1.0,0.0,0.0,0.0,3.0,Okaikoi South Sub-Metro,Achimota,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,52,52,,Dansoman Senior High School,,,,,"Plot 1 Galilee Rd, Accra","Plot 1 Galilee Rd, Accra",ChIJ1WyJWG2X3w8R9_LvGYt675U,+233208199650,https://lh5.googleusercontent.com/p/AF1QipMlO3cFNdgi3v-Q6Goinq-DKQeeRDrAE3WpyLXQ=w408-h306-k-no,7.0,Senior high school,,['senior_high_school'],0xfdf976d58896cd5:0x95ef7a8b19eff2f7,10803988768939307767,5.5339247,-0.2701058,True,,False,Max5,3.4,7.0,,1.0,1.0,2.0,0.0,3.0,Ablekuma,Plot 1 Galilee Rd,Accra,,,GH,,,,,,,,close,,,
maps_search,53,53,,MCS International High,,,,,"JRJR+RXF, Accra","JRJR+RXF, Accra",ChIJUS_jEk-b3w8RNXVfRfkDnNY,+233302541429,https://lh5.googleusercontent.com/p/AF1QipNy5KiTWAb_uVIQJnQcJwnz8RUPiJe2YqDPcMIi=w408-h306-k-no,20.0,School,,['school'],0xfdf9b4f12e32f51:0xd69c03f9455f7535,15464239589629064501,5.6320586,-0.1575701,False,,False,Max5,4.0,4.0,,1.0,0.0,0.0,0.0,3.0,Ayawaso,JRJR+RXF,Accra,,,GH,,,,,,,,close,,,
maps_search,54,54,,Teshie Presby SHS,,,,,"HVGV+56R, Accra","HVGV+56R, Accra",ChIJP4s_gHSF3w8RUnzQShtEBAw,,https://lh5.googleusercontent.com/p/AF1QipO_GNZ2qrlS6p-WQlSqzAiZxS5AOTGieeWUE_7F=w426-h240-k-no,9.0,Senior high school,,['senior_high_school'],0xfdf8574803f8b3f:0xc04441b4ad07c52,865891912371960914,5.5754763,-0.10699969999999999,False,,False,Max5,4.5,12.0,,0.0,0.0,0.0,6.0,6.0,Kpeshie,HVGV+56R,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 16, 'minute': 0}}]",,open,,,
maps_search,55,55,,Jacob's Preparatory & Junior High School,,,,,"Abeka Rd, Accra","Abeka Rd, Accra",ChIJXbJ5YgqZ3w8RAWGCpUvcGMA,+233243276988,https://lh5.googleusercontent.com/p/AF1QipP1LKqlul0pkm2t9Ih3dA0Mu5JGpiN7VkxEdtzE=w537-h240-k-no,4.0,School,,['school'],0xfdf990a6279b25d:0xc018dc4ba5826101,13842055672180662529,5.6045625,-0.2449375,True,,False,Max5,4.6,9.0,,0.0,0.0,1.0,2.0,6.0,Okaikoi South,Abeka Rd,Accra,,,GH,,"[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 7, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
maps_search,56,56,,CHRISTIAN METHODIST SENIOR HIGH SCHOOL,,,,,"GMV9+PW3, New, Aplaku Rd, Accra","GMV9+PW3, New, Aplaku Rd, Accra",ChIJYecQ6SO93w8RHBCpI0SHO8c,+233549176965,https://lh5.googleusercontent.com/p/AF1QipP7OlqHkQnM8-wn54YFQ3FBLymiXnGdxx3eW5w=w426-h240-k-no,27.0,Senior high school,['High school'],"['senior_high_school', 'high_school']",0xfdfbd23e910e761:0xc73b874423a9101c,14356216963899396124,5.5445956,-0.3318889,True,,False,Max5,4.3,55.0,,3.0,1.0,8.0,6.0,37.0,,"GMV9+PW3, New, Aplaku Rd",Accra,,,GH,,"[{'open': {'hour': 6, 'minute': 30}, 'close': {'hour': 14, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 30}, 'close': {'hour': 14, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 30}, 'close': {'hour': 14, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 30}, 'close': {'hour': 14, 'minute': 0}}]","[{'open': {'hour': 6, 'minute': 30}, 'close': {'hour': 14, 'minute': 0}}]",,open,,,
maps_search,57,57,,Islamic Senior High School,,,,,"Wa, Accra","Wa, Accra",ChIJJ3CG_5yZ3w8RQjyScDcc5l8,+233392022646,,,Educational institution,,['educational_institution'],0xfdf999cff867027:0x5fe61c3770923c42,6910241702684015682,5.5913683,-0.24980899999999998,True,,False,Max5,5.0,2.0,,0.0,0.0,0.0,0.0,2.0,Okaikoi South Sub-Metro,Wa,Accra,,,GH,,"[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]","[{'open': {'hour': 8, 'minute': 0}, 'close': {'hour': 17, 'minute': 0}}]",,open,,,
